"id","vernacularName","language","locality"
"110422","Envira preta","PORTUGUES",""
"110422","Envireira","PORTUGUES",""
"110423","Envira","PORTUGUES",""
"110424","Chaporoasca","PORTUGUES",""
"110429","Envira preta","PORTUGUES",""
"110431","Envira cajú","PORTUGUES",""
"110431","Envira manga de anta","PORTUGUES",""
"110439","Envira amarela","PORTUGUES",""
"110440","Envira preta","PORTUGUES",""
"110440","Envireira","PORTUGUES",""
"110447","Envira da mata","PORTUGUES",""
"110451","Envira","PORTUGUES",""
"110451","Imbira","PORTUGUES",""
"110451","Invira","PORTUGUES",""
"110452","Envira preta","PORTUGUES",""
"110452","Envireira","PORTUGUES",""
"110477","Envira de tucano","PORTUGUES",""
"110482","Envireira","PORTUGUES",""
"110483","Envira preta","PORTUGUES",""
"110483","Envireira","PORTUGUES",""
"110487","Envira preta","PORTUGUES",""
"110489","Envira cajú","PORTUGUES",""
"110489","Envira casca rocha","PORTUGUES",""
"110489","Envira preta","PORTUGUES",""
"110490","Envira cajú","PORTUGUES",""
"110490","Inuira cajú","PORTUGUES",""
"110494","Envira preta","PORTUGUES",""
"110501","Atinha","PORTUGUES",""
"110505","Envira preta","PORTUGUES",""
"110505","Envira vassourinha","PORTUGUES",""
"110507","Banana de macaco","PORTUGUES",""
"110507","Banana do mato","PORTUGUES",""
"110507","Pau de zinga","PORTUGUES",""
"110507","Pindaíba do mato","PORTUGUES",""
"110512","Envira","PORTUGUES",""
"110518","Envira camuci","PORTUGUES",""
"110518","Envireira folha miuda","PORTUGUES",""
"110518","Lamuci","PORTUGUES",""
"110521","Envira amarela","PORTUGUES",""
"110521","Envira margosa","PORTUGUES",""
"110521","Envira preta","PORTUGUES",""
"110522","Envira preta","PORTUGUES",""
"110525","Envira","PORTUGUES",""
"110525","Envira branca","PORTUGUES",""
"110525","Envireira","PORTUGUES",""
"110525","Envrira amargosa","PORTUGUES",""
"110529","Piaçaba","PORTUGUES",""
"110539","Pindaíba da mussununga","PORTUGUES",""
"110540","Pindaíba","PORTUGUES",""
"110540","Pindaíba preta","PORTUGUES",""
"110542","Envira","PORTUGUES",""
"110542","Envira cascuda","PORTUGUES",""
"110542","Envira preta","PORTUGUES",""
"110542","Envira surucucu","PORTUGUES",""
"110542","Envireira","PORTUGUES",""
"110544","Envira","PORTUGUES",""
"110544","Envira preta","PORTUGUES",""
"110544","Envireira","PORTUGUES",""
"110548","Pindaíba","PORTUGUES",""
"110549","Imbiú branco","PORTUGUES",""
"110549","Imbiú preto","PORTUGUES",""
"110552","Envira cheirosa folha grande","PORTUGUES",""
"110553","Envira cascuda","PORTUGUES",""
"110553","Envira preta","PORTUGUES",""
"110553","Envira surucucú","PORTUGUES",""
"110553","Envireira","PORTUGUES",""
"110553","Pindaíba","PORTUGUES",""
"110553","Pindaíba preta","PORTUGUES",""
"110557","Bananinha","PORTUGUES",""
"110557","Begerecum","PORTUGUES",""
"110557","Cedro do campo","PORTUGUES",""
"110557","Envireira","PORTUGUES",""
"110557","Imbiriba","PORTUGUES",""
"110557","Pimenta de macaco","PORTUGUES",""
"110557","Pimenteira","PORTUGUES",""
"110557","Pindaíba","PORTUGUES",""
"110557","Pindaíba de macaco","PORTUGUES",""
"110557","Pindaíba do campo","PORTUGUES",""
"110559","Envira","PORTUGUES",""
"110559","Invira amarela","PORTUGUES",""
"110560","Casca de barata","PORTUGUES",""
"110560","Embira","PORTUGUES",""
"110560","Erva doce","PORTUGUES",""
"110560","Guamirim","PORTUGUES",""
"110560","Pimenta","PORTUGUES",""
"110560","Pindaíba","PORTUGUES",""
"110560","Pindaíba vermelha","PORTUGUES",""
"110560","Pindauva","PORTUGUES",""
"110560","Pindauvúna","PORTUGUES",""
"110561","Envira vassourinha","PORTUGUES",""
"110562","Inbiriba","PORTUGUES",""
"110562","Pau santo","PORTUGUES",""
"110568","Envira chichi","PORTUGUES",""
"110568","Envira folha fina","PORTUGUES",""
"110568","Pindaíba","PORTUGUES",""
"110568","Pindaíba preta","PORTUGUES",""
"110570","Embira","PORTUGUES",""
"110570","Embiriba","PORTUGUES",""
"110570","Embiribinha","PORTUGUES",""
"110570","Envira","PORTUGUES",""
"110570","Envirira","PORTUGUES",""
"110570","Pindaíba de folha miúda","PORTUGUES",""
"110570","Pindaíba preta","PORTUGUES",""
"110570","Sementes de imbira","PORTUGUES",""
"110571","Pindaíba","PORTUGUES",""
"110572","Mium","PORTUGUES",""
"110572","Mium preto","PORTUGUES",""
"110572","Pindaíba","PORTUGUES",""
"110572","Pindaíba amarela","PORTUGUES",""
"110572","Pindaíba branca","PORTUGUES",""
"110572","Pindaíba cutia","PORTUGUES",""
"110572","Pindaíba vermelha","PORTUGUES",""
"110573","Pindauva","PORTUGUES",""
"110576","Envira pimenta","PORTUGUES",""
"110580","Coração","PORTUGUES",""
"110580","Pindaíba","PORTUGUES",""
"110583","Chapéu de sol","PORTUGUES",""
"110583","Embira","PORTUGUES",""
"110583","Embira vermelha","PORTUGUES",""
"110583","Pau de embira","PORTUGUES",""
"110583","Pimenta","PORTUGUES",""
"110583","Pimenta de macaco","PORTUGUES",""
"110583","Pimenta dos negros","PORTUGUES",""
"110583","Pimenteira","PORTUGUES",""
"110583","Pindaíba","PORTUGUES",""
"110583","Pindaíba branca","PORTUGUES",""
"110583","Pindaíba preta","PORTUGUES",""
"110583","Semente de embira","PORTUGUES",""
"110583","Tucaneiro","PORTUGUES",""
"110627","Canna do brejo","PORTUGUES",""
"110627","Canna do brejo amarela","PORTUGUES",""
"110628","Caeté","PORTUGUES",""
"110628","Caité de thallo roxo","PORTUGUES",""
"110629","Caité do brejo","PORTUGUES",""
"110724","Pacova de macaco","PORTUGUES",""
"111130","azeitoninha-das-nuvens","PORTUGUES","São Paulo"
"111145","blue panic grass","INGLES",""
"111211","capim bandeira","PORTUGUES","Sul"
"111277","canela-conserva","PORTUGUES","São Paulo"
"111277","catatu","PORTUGUES","Paraná"
"111277","congonha","PORTUGUES","Rio de Janeiro"
"111277","congonha-de-folha-grande","PORTUGUES","Rio de Janeiro"
"111277","mandioqueira","PORTUGUES","Paraná"
"111277","orelha-de-onça","PORTUGUES","Rio de Janeiro"
"111306","botão-de-ouro","PORTUGUES","sudeste"
"16792","goiabinha","PORTUGUES","Norte"
"111358","cipó-timbó-do Rio grande do Sul","PORTUGUES","Sul"
"111436","congoinha","PORTUGUES","Minas Gerais"
"111436","congonha","PORTUGUES","Minas Gerais"
"111436","congonha-do-campo","PORTUGUES","Minas Gerais"
"111436","maria-mole","PORTUGUES","Paraná"
"111436","veadeira-do-campo","PORTUGUES","Paraná"
"111588","cucum","PORTUGUES","Sudeste"
"111724","pau-amargo","PORTUGUES",""
"111724","paratudo","PORTUGUES","Sudeste"
"111724","pau-para-tudo","PORTUGUES","Sul"
"111724","pimenteira","PORTUGUES","Sudeste"
"111826","coentro","PORTUGUES","sul"
"111876","Embira","PORTUGUES","Bahia"
"111876","Taipoca","PORTUGUES","Bahia"
"111950","Capim bobó","PORTUGUES","Sul"
"112020","pau amarelo (?)","PORTUGUES","amazonas"
"112045","café-bravo","PORTUGUES","Sudeste"
"112045","cafezinho-do-mato","PORTUGUES","Sudeste"
"112049","pita, piteira","PORTUGUES","Sudeste"
"112092","mal-me-quer-amarelo","PORTUGUES","Sul"
"112097","Cipó-salsa","PORTUGUES","Sudeste"
"112097","Salsaparrilha","PORTUGUES","Sudeste e Nordeste"
"112105","Salsaparrilha","PORTUGUES","Mato Grosso do Sul"
"112106","Cipó-salsa","PORTUGUES","Pr"
"112106","Japecanga","PORTUGUES","SP"
"112106","Salsa-do-mato","PORTUGUES","SP"
"16991","Sweet-potato","INGLES",""
"112106","Salsaparilha","PORTUGUES","Sudeste e MS"
"112164","cumacaí","PORTUGUES","Norte"
"112164","timbó-cortiça","PORTUGUES","Norte"
"112209","Amendoim-bravo","PORTUGUES","Nordeste, Sudeste"
"112210","Anileira","PORTUGUES","Sudeste"
"111353","camihua-cipó","PORTUGUES","Sudeste"
"110579","Tupã-wyra","PORTUGUES",""
"110293","Envireira","PORTUGUES",""
"110673","Capim de semente","PORTUGUES",""
"110374","Envira caju","PORTUGUES",""
"110374","Envira tambaqui","PORTUGUES",""
"112461","pente-de-macaco","PORTUGUES","Brasil"
"112500","alecrim-do-campo","PORTUGUES","Brasil"
"112500","catuaba","PORTUGUES","Brasil"
"112500","catuaba-verdadeira","PORTUGUES","Brasil"
"112500","catuabinha","PORTUGUES","Brasil"
"113356","cajuru","PORTUGUES","Brasil"
"113356","carajiru","PORTUGUES","Brasil"
"113356","carajunu","PORTUGUES","Brasil"
"113356","carajuru","PORTUGUES","Brasil"
"113356","chica","PORTUGUES","Brasil"
"113356","china","PORTUGUES","Brasil"
"113356","cipó-cruz","PORTUGUES","Brasil"
"113356","cipó-pau","PORTUGUES","Brasil"
"113356","coá-piranga","PORTUGUES","Brasil"
"113356","crajiru","PORTUGUES","Brasil"
"113356","crajuru","PORTUGUES","Brasil"
"113356","cuica","PORTUGUES","Brasil"
"113356","guajuru","PORTUGUES","Brasil"
"113356","guajuru-piranga","PORTUGUES","Brasil"
"113356","guarajuru","PORTUGUES","Brasil"
"113356","oajuru","PORTUGUES","Brasil"
"113356","oajuru-piranga","PORTUGUES","Brasil"
"113356","paripari","PORTUGUES","Brasil"
"113356","pariri","PORTUGUES","Brasil"
"113356","piranga","PORTUGUES","Brasil"
"113406","cipó-quebrador","PORTUGUES","sudeste"
"113866","cipó-de-são-joão","PORTUGUES","Sudeste"
"114004","cuia maraca","PORTUGUES","Brasil"
"114004","cuia pequena","PORTUGUES","Brasil"
"114004","cuia pequena de igapó","PORTUGUES","Brasil"
"114004","cuiupi","PORTUGUES","Brasil"
"114004","tapara","ESPANHOL","Venezuela"
"114004","tapara montanera","ESPANHOL","Venezuela"
"114004","taparo de agua","ESPANHOL","Venezuela"
"114004","totumo","ESPANHOL","Venezuela"
"114007","árvore-de-cuia","PORTUGUES","Brasil"
"114007","ayale","ESPANHOL","México (costa oeste: Sinaloa a Guerrero)"
"114007","buhango","ESPANHOL","Peru (Amazonia)"
"114007","cabaceira","PORTUGUES","Brasil"
"114007","calabasa","ESPANHOL","Cuba"
"114007","calabash","INGLES","Bermuda"
"114007","calbas","HOLANDES","Curaçao"
"114007","calbas rondo","HOLANDES","Curaçao"
"114007","calebassier","FRANCES","Guiana Francesa"
"114007","callebasse boite","INGLES","Dominica"
"114007","callebasse coricon","INGLES","Dominica"
"114007","callebasse longue","INGLES","Dominica"
"114007","cerial","ESPANHOL","México (costa oeste: Sinaloa a Guerrero)"
"114007","cirian mazo","ESPANHOL","México (costa oeste: Sinaloa a Guerrero)"
"114007","coitê","PORTUGUES","Brasil"
"114007","cueira","PORTUGUES","Brasil"
"114007","cuia","PORTUGUES","Brasil"
"114007","cuitê","PORTUGUES","Brasil"
"114007","cuiteseiva","PORTUGUES","Brasil"
"114007","güira","ESPANHOL","Cuba"
"28140","Jatobá","PORTUGUES",""
"114007","güira del monte","ESPANHOL","Cuba"
"114007","higuera","ESPANHOL","Porto Rico"
"114007","higuero","ESPANHOL","Porto Rico"
"114007","hoco","ESPANHOL","México (Yucatan (Maya))"
"114007","huaz","ESPANHOL","México (Yucatan (Maya))"
"114007","huingo","ESPANHOL","Peru (Amazonia)"
"114007","jicara","ESPANHOL","México (leste e sul) a Honduras"
"114007","jicaro","ESPANHOL","México (leste e sul) a Honduras"
"114007","Kabami","ESPANHOL","Honduras (Wisperini)"
"114007","kalabash","HOLANDES","Curaçao"
"114007","luch","ESPANHOL","México (Yucatan (Maya))"
"114007","mate","ESPANHOL","Equador"
"114007","morro","ESPANHOL","México (leste e sul) a Honduras"
"114007","pati","ESPANHOL","Peru (Amazonia)"
"114007","pilche","ESPANHOL","Equador"
"114007","pilchimate","ESPANHOL","Equador"
"114007","porobamba","ESPANHOL","Bolívia"
"114007","sacha huingo","ESPANHOL","Peru (Amazonia)"
"114007","tapara","ESPANHOL","Peru (costa)"
"114007","tecomate","ESPANHOL","México (costa oeste: Sinaloa a Guerrero)"
"113320","cipó-de-gato","PORTUGUES",""
"113320","cipó-de-morcego","PORTUGUES",""
"113320","unha-de-gato","PORTUGUES",""
"113968","cipó-cravo","PORTUGUES",""
"113969","cipó-cravo","PORTUGUES",""
"113396","Cipó Una","PORTUGUES",""
"114007","totuma","ESPANHOL","Peru (costa)"
"114007","totumo","ESPANHOL","Panamá"
"114007","totumo cimarron","ESPANHOL","Colômbia"
"114007","tree calabash","INGLES","Bahamas"
"114007","tsapa","ESPANHOL","Peru (Amazonia)"
"114007","wild calabash","INGLES","Bahamas"
"114028","caroba-de-flor-verde","PORTUGUES","Brasil"
"114028","caroba-do-campo","PORTUGUES","Brasil"
"114028","carobinha verde","PORTUGUES","Brasil"
"114028","cinco chagas","PORTUGUES","Brasil"
"114028","espeguilla","ESPANHOL","Peru (Quillabamba area)"
"114028","fava-de-aranha","PORTUGUES","Brasil"
"114028","ipê-de-flor-verde","PORTUGUES","Brasil"
"114028","ipê-mandioca","PORTUGUES","Brasil"
"114028","ipê-mirim","PORTUGUES","Brasil"
"114028","ipê pardo","PORTUGUES","Brasil"
"114028","ipê-verde","PORTUGUES","Brasil"
"114028","llangua","ESPANHOL","Peru (Tarapoto-Marañón area)"
"114028","llangua colorado","ESPANHOL","Peru (Tarapoto-Marañón area)"
"114028","orcco-huoranhuay","ESPANHOL","Peru (Quillabamba area)"
"114028","pau-de-mulato","PORTUGUES","Brasil"
"114028","taiiy hoby","ESPANHOL","Paraguai"
"114028","yangua","ESPANHOL","Peru (Tarapoto-Marañón area)"
"114028","yangua caspi","ESPANHOL","Peru (Tarapoto-Marañón area)"
"114028","yangua tinctoria","ESPANHOL","Peru (Tarapoto-Marañón area)"
"114203","ipe peroba","PORTUGUES",""
"114257","caraiba","PORTUGUES",""
"114257","cinco folhas do campo","PORTUGUES",""
"114257","ipe","PORTUGUES",""
"114257","ipe-amarelo","PORTUGUES",""
"114267","caixeta","PORTUGUES",""
"114267","pau de tamanco","PORTUGUES",""
"114267","tabebuya","PORTUGUES",""
"114267","tagibibuia","PORTUGUES",""
"114277","pau d'arco","PORTUGUES",""
"114277","pau d'arco branco","PORTUGUES",""
"114113","caroba","PORTUGUES",""
"114113","caroba muuda","PORTUGUES",""
"114126","pará parai mi","PORTUGUES",""
"114185","caroba do campo","PORTUGUES",""
"114185","perobinha","PORTUGUES",""
"114109","caroba","PORTUGUES",""
"114109","castello do cavallo","PORTUGUES",""
"114124","caroba","PORTUGUES",""
"114124","pará parai guazú","PORTUGUES",""
"114131","caroba","PORTUGUES",""
"114131","paparauba de rato","PORTUGUES",""
"114141","caroba","PORTUGUES",""
"114141","carobinha","PORTUGUES",""
"114147","carobo","PORTUGUES",""
"114147","carobo miuda","PORTUGUES",""
"114150","carabobinho","PORTUGUES",""
"114150","caroba","PORTUGUES",""
"114151","huamansamana","PORTUGUES",""
"114153","caroba","PORTUGUES",""
"114153","caroba do mato","PORTUGUES",""
"114155","caroba","PORTUGUES",""
"114163","carobinha","PORTUGUES",""
"114174","caroba","PORTUGUES",""
"114174","carobinha","PORTUGUES",""
"114292","pau d'arco","PORTUGUES",""
"114292","pau d'arco amarelo","PORTUGUES",""
"114292","pou d'arco","PORTUGUES",""
"114251","aipe","PORTUGUES",""
"114251","ipe","PORTUGUES",""
"114251","ipe-amarelo","PORTUGUES",""
"114251","ipe-branco","PORTUGUES",""
"114251","ipe-da-serra","PORTUGUES",""
"114251","ipe-mamono","PORTUGUES",""
"114251","ipe-mandioca","PORTUGUES",""
"114255","ipe preto","PORTUGUES",""
"114263","ipe amarello","PORTUGUES",""
"114263","ipeuva","PORTUGUES",""
"114265","pau d'arco","PORTUGUES",""
"114265","pau d'arco amarelo","PORTUGUES",""
"114265","pau d'arco preto","PORTUGUES",""
"114265","pau d'arco tatajipoca","PORTUGUES",""
"114268","pau santo","PORTUGUES",""
"114270","aipe","PORTUGUES",""
"114270","ipe","PORTUGUES",""
"114270","ipe amarelo","PORTUGUES",""
"114270","ipe do morro","PORTUGUES",""
"114270","ipe tabaco","PORTUGUES",""
"114270","pau mulato","PORTUGUES",""
"114274","ipe amarelo","PORTUGUES",""
"114274","pau d'arco amarelo","PORTUGUES",""
"114285","ipe cabroe","PORTUGUES",""
"114285","ipe roxo","PORTUGUES",""
"114285","pau d'arco roxo","PORTUGUES",""
"114290","ipe preto","PORTUGUES",""
"114290","ipe rosa","PORTUGUES",""
"114290","ipe roxo","PORTUGUES",""
"114576","espinilho","PORTUGUES","RS"
"114595","Purga-de-Caiapó","PORTUGUES","Minas Gerais e Rio de Janeiro"
"114595","Taiuiá","PORTUGUES","Santa Catarina"
"114605","Bejuco","ESPANHOL","Colombia"
"114605","Shiriuka","ESPANHOL","Venezuela"
"34695","caripé-torrado","PORTUGUES","Norte"
"125458","pepino","PORTUGUES",""
"114620","pau-de-remo","PORTUGUES","Acre"
"114680","Abóbora-do-mato","PORTUGUES","Brasil"
"114680","Pepinello","ESPANHOL","Porto Rico"
"114779","bocetinha","PORTUGUES","Bahia"
"114779","estradeira","PORTUGUES","Bahia"
"114849","barbatimão-miúdo","PORTUGUES","centro-oeste"
"114875","aroeira","PORTUGUES","Sudeste/ Sul"
"114875","aroeira-brava","PORTUGUES","Sudeste/ Sul"
"114875","bugreiro","PORTUGUES","sul"
"115205","Cipó-timbó","PORTUGUES","Centro-Oeste"
"115205","Timbó-bravo","PORTUGUES","Norte"
"115206","Timbó-legítimo","PORTUGUES","Norte"
"115206","Timbó-verdadeiro","PORTUGUES","Norte"
"115235","cabreúva, roxinho","PORTUGUES","centro oeste"
"115235","condurú de sangue","PORTUGUES","norte"
"115271","embira-de-carrapato","PORTUGUES","SE"
"115271","pau-carrapato","PORTUGUES","SE"
"115337","Yvyra-ita","ESPANHOL","Paraguai"
"115389","gibatão","PORTUGUES","Minas Gerais"
"115421","caapoã","PORTUGUES","São Paulo"
"115421","peroba d'água","PORTUGUES","São Paulo"
"115484","Caqui preto","PORTUGUES","Pará"
"115484","Piriquiteira","PORTUGUES","Pará"
"115494","Canella Limão","PORTUGUES","Rio de Janeiro"
"115559","aroeira-do-Paraná","PORTUGUES","Sul"
"115559","aroeira-mansa","PORTUGUES","Brasil"
"115559","aroeira-vermelha","PORTUGUES","Brasil"
"115562","aroeira-de-brejo","PORTUGUES","Brasil"
"115562","aroeira-de-praia","PORTUGUES","Brasil"
"115565","aroeira","PORTUGUES","Brasil"
"115565","copaeirinha","PORTUGUES","Brasil"
"115607","cascudinho-do-cerrado","PORTUGUES","Distrito Federal"
"115607","congoinha","PORTUGUES","Minas Gerais"
"115607","congonha","PORTUGUES","Minas Gerais"
"115607","congonha-amarela","PORTUGUES","Minas Gerais"
"115607","congonha-da-mata","PORTUGUES","Minas Gerais"
"115607","congonha-da-serra","PORTUGUES","Minas Gerais"
"115607","congonha-de-caixeta","PORTUGUES","Minas Gerais"
"115607","congonha-do-campo","PORTUGUES","Minas Gerais"
"115607","congonha-falsa","PORTUGUES","Minas Gerais"
"115607","congonha-miúda","PORTUGUES","Minas Gerais"
"115607","congonhão","PORTUGUES","Minas Gerais"
"115607","corticeira","PORTUGUES","Distrito Federal"
"115607","quina","PORTUGUES","Minas Gerais"
"116395","carrapicho rasteiro","PORTUGUES","Sul"
"116408","morango","PORTUGUES","Sul e Sudeste"
"114714","camboatá","PORTUGUES","Sudeste"
"114714","pau-d'arco-da-folha-dura","PORTUGUES","Sudeste"
"115626","palmeirinha","PORTUGUES","Centro-Oeste"
"110099","grama-tio-pedro","PORTUGUES","Pantanal matogrossense"
"114468","buxo de boi","PORTUGUES",""
"114468","culhoes de bode","PORTUGUES",""
"114892","Picão","PORTUGUES",""
"116253","Jureminha","PORTUGUES",""
"114334","ipe de flor roxa","PORTUGUES",""
"114338","ipê branco","PORTUGUES",""
"114977","Guaranazinho","PORTUGUES",""
"114979","Copaíba-mirim","PORTUGUES",""
"115211","Paudoizinho","PORTUGUES",""
"115211","Podoizinho","PORTUGUES",""
"114323","ipe amarelo","PORTUGUES",""
"114312","pau d'arco","PORTUGUES",""
"114330","ipe","PORTUGUES",""
"114330","ipe amarelo","PORTUGUES",""
"114330","ipe de praia","PORTUGUES",""
"114335","ipe amarelo","PORTUGUES",""
"114335","pau d'arco flor de algodão","PORTUGUES",""
"114342","pau d'arco","PORTUGUES",""
"114343","ipe","PORTUGUES",""
"114343","ipe amarelo","PORTUGUES",""
"114343","ipe do campo","PORTUGUES",""
"114343","ipe ovo de macuco","PORTUGUES",""
"114343","ipeuva","PORTUGUES",""
"114343","pao d'arco amarelo","PORTUGUES",""
"114345","cascudo","PORTUGUES",""
"114352","ipe","PORTUGUES",""
"114352","ipe amarelo","PORTUGUES",""
"114352","ipe da vargem","PORTUGUES",""
"114352","ipe da varzea","PORTUGUES",""
"114354","ipe-preto","PORTUGUES",""
"116408","morangueiro","PORTUGUES","Sudeste"
"116533","fruta-de-perdiz","PORTUGUES",""
"116842","breu sem cheiro","PORTUGUES","Para'"
"116902","breu","PORTUGUES","Para'"
"117058","Guiné","PORTUGUES","Sudeste"
"117058","Guiné Caboclo","PORTUGUES","Sudeste"
"117059","Envireira","PORTUGUES","Norte"
"117061","Envira jodo","PORTUGUES","Norte"
"117061","Envira-taía","PORTUGUES","Norte"
"117065","Brutinho","PORTUGUES",""
"117066","Araticum","PORTUGUES","Centro-Oeste"
"117066","Marolinho","PORTUGUES","Sudeste"
"117091","Ata do campo","PORTUGUES","Centro-Oeste"
"117092","Acanga","KAXINAWA","Sudeste"
"117092","Araticum","PORTUGUES","Norte"
"117092","Araticum do Mata","PORTUGUES","Sudeste"
"117092","Tapanahuacanga","KAXINAWA","Norte"
"117097","Araticú","PORTUGUES","Norte"
"117097","Araticum do mato","PORTUGUES","Norte"
"117098","Ata rasteira","PORTUGUES","Sudeste"
"117098","Marolo","PORTUGUES","Sudeste"
"117251","Araxiku'y","KAXINAWA","Nordeste"
"117251","Jaca de pobre","PORTUGUES","Nordeste"
"117257","Araxiku-ran","KAXINAWA",""
"117257","Graveóla","PORTUGUES",""
"117257","Graviola","PORTUGUES",""
"117257","Jaca de Pobre","PORTUGUES",""
"117265","Envira Tacacá","PORTUGUES",""
"117265","Invira Biribá","PORTUGUES",""
"117268","Embira preta","PORTUGUES","Nordeste"
"117269","Araticum","PORTUGUES","Nordeste"
"117269","Pinaíba","PORTUGUES","Nordeste"
"117271","Envira biriba grande","PORTUGUES","Norte"
"117273","Fruta do conde","PORTUGUES",""
"117273","Pinha","PORTUGUES",""
"117275","Envira","PORTUGUES","Norte"
"117276","Araticum","PORTUGUES","Centro-Oeste"
"117276","Araticunzinho","PORTUGUES","Centro-Oeste"
"117276","Atinha","PORTUGUES","Centro-Oeste"
"117277","Pinha da Caatinga","PORTUGUES","Nordeste"
"117601","Cansanção","PORTUGUES","Sul"
"118247","Bicuíba","PORTUGUES","Sul"
"118247","Urucuba","PORTUGUES","Nordeste"
"118248","Ucuuba-preta","PORTUGUES","Norte"
"118388","Ucuuba punâ","PORTUGUES","Norte"
"119579","Ucuuba-chico-de-assis","PORTUGUES","Amazonas"
"119579","Ucuubarana","PORTUGUES","Pará"
"119856","acumã-branco","PORTUGUES","Centro-Oeste"
"119856","Licuri da serra","PORTUGUES","Goiás"
"119872","coco-de-quarta-mirim","PORTUGUES",""
"119873","buri-falso","PORTUGUES",""
"119874","coco-de-vassoura","PORTUGUES",""
"119875","palmeirinha-azul","PORTUGUES",""
"119876","acumã-mirim","PORTUGUES",""
"119877","coquinho-da-pedra","PORTUGUES",""
"119878","palmeira de vassoura","PORTUGUES",""
"119879","ariri-mirim","PORTUGUES",""
"119880","palmeirinha-mirim","PORTUGUES",""
"119881","coqueirinho-mirim","PORTUGUES",""
"119882","ariri-rasteiro","PORTUGUES",""
"119883","catolé","PORTUGUES","Goiás"
"119883","palmeira-da-pedra","PORTUGUES",""
"120281","incenso","PORTUGUES","Sudeste e Sul"
"121556","Balãozinho","PORTUGUES","SE"
"121556","Camapu","PORTUGUES","NE"
"121556","Mai matsi","KAXINAWA","N"
"121579","amarra-pinto","PORTUGUES","MS"
"121629","Mata fome","PORTUGUES","Sudeste"
"121629","Passa japonesa","PORTUGUES","Sudeste"
"121629","Uva-do-Japão","PORTUGUES","Sudeste, Sul"
"121641","cipó-chumbo","PORTUGUES","Sudeste"
"121803","fava","PORTUGUES","Norte"
"121835","mio-mio-branco","PORTUGUES","RS"
"10228","capororoquinha","PORTUGUES","Sudeste"
"121938","orelha-de-onça","PORTUGUES","Santa Catarina"
"121939","Caferana","PORTUGUES","Mato Grosso"
"121939","Feijão de Arara","PORTUGUES","Mato Grosso"
"121977","Golfe","PORTUGUES","nordeste"
"122020","carqueja-dos-penhascos","PORTUGUES","Santa Catarina"
"122073","vassourinha","PORTUGUES","nordeste"
"122182","Jacarandá-cipó","PORTUGUES",""
"122550","blackheart","INGLES","Guiana"
"122882","canela","PORTUGUES","sudeste"
"122929","roseta","PORTUGUES","Rio Grande do Sul"
"122932","roseta","PORTUGUES",""
"122935","roseta","PORTUGUES",""
"123035","canela de mono","PORTUGUES","sudeste"
"123052","maracujá-de-serra","PORTUGUES","São Paulo"
"16852","Oiti","PORTUGUES","Nordeste"
"123601","margaridinha-do-campo","PORTUGUES","sudeste"
"123750","Timbó-brabo","PORTUGUES","Norte"
"123755","Unha-de-gato","PORTUGUES","Norte"
"123767","carrapicho","PORTUGUES","MS"
"123767","pega-pega","PORTUGUES","MS"
"124235","tingui-bravo","PORTUGUES","Nordeste"
"124384","caja","PORTUGUES","norte"
"124384","taperebá","PORTUGUES","norte"
"124634","Abacate-do-mato, Cipó-florão, Castanha-mineira","PORTUGUES","Sudeste"
"124634","Castanha-mineira","PORTUGUES","Norte"
"125785","Talapirinria","PORTUGUES","MA"
"125843","Cravo-divino-branco","PORTUGUES","Sul"
"125845","Cambará, Capitão-do-mato","PORTUGUES","Sudeste"
"125845","Coração-de-jesus, cravo-divino","PORTUGUES","Sudeste e Sul"
"125855","Cravo-do-campo","PORTUGUES","Sul"
"126068","Erva-andorinha","PORTUGUES","sudeste"
"126068","Selidônia, Pau-de-santa-maria","PORTUGUES","Sudeste"
"126210","Nansematoto","PORTUGUES","Norte"
"126210","Sangue-de-touro","PORTUGUES","Norte"
"126257","antúrio-verdão","PORTUGUES","ES"
"126258","imbé-cara-de-cavalo","PORTUGUES",""
"126268","tsetsepere","PORTUGUES","Amazônia"
"126456","cedro-baio","PORTUGUES","Espírito Santo"
"126507","Pereira","PORTUGUES","Sudeste"
"126512","pessegueiro","PORTUGUES","Brasil"
"126841","mulukuya","PORTUGUES","indígenas Wayapi"
"126841","pachio-tutumillo","ESPANHOL","Bolívia"
"126841","tomé-açu","PORTUGUES","norte"
"127706","louro-apagão-verdadeiro","PORTUGUES","Bahia"
"127752","Boa-noite","PORTUGUES","Sul"
"127752","Minuana","PORTUGUES","Sul"
"22982","ingá","PORTUGUES","Mato Grosso"
"18640","ingá preta","PORTUGUES","Bahia"
"18641","Ingá de pelo","PORTUGUES","Bahia"
"18642","Ingá piaba","PORTUGUES",""
"22986","Ingá","PORTUGUES","Acre"
"22987","Ingá","PORTUGUES","AM"
"22985","Ingá","PORTUGUES","MG"
"100926","Ingá cabelo","PORTUGUES","ES"
"22990","ingá feijão","PORTUGUES","ES"
"22990","ingá fava","PORTUGUES","BA"
"22990","kwaracua","PORTUGUES","RR"
"22991","ingá cabeludo","PORTUGUES","Alagoas"
"78860","ingaí","PORTUGUES","Amazonas"
"22997","ingá açu","PORTUGUES","Amazonas"
"22997","ingá pracuuba","PORTUGUES","Amazonas"
"22997","ingá pracuuba","PORTUGUES","Pará"
"22991","ingá de macaco, ingá peludo","PORTUGUES","Amapá"
